Culture_Year;Sex;ID;L_skin;L_iris;a_iris;b_iris;L_sclera;a_sclera;b_sclera;Age;Attr;SexT;Nat;Group;LOCAL_DIST;SexTypMeas;Asym
India_FCD;M;IM621-136;61,718;2,804;3,946;2,064;60,668;3,237;2,807;26;4,238095238;4,904761905;India;India_FCD M;0,065253045;1,243936016;0,075875867
India_FCD;M;IM627-178;73,007;12,184;13,813;13,859;61,957;7,143;-7,024;22;5,454545455;4,909090909;India;India_FCD M;0,036511613;-0,572953341;0,070480355
India_FCD;M;IM628-176;69,316;7,447;12,268;10,073;64,455;5,331;14,62;29;3,35;5,65;India;India_FCD M;0,055762413;1,179169243;0,070006735
India_FCD;M;IM630-134;67,457;12,483;9,372;12,192;72,359;5,83;13,028;21;3,777777778;5,166666667;India;India_FCD M;0,08147536;0,723656567;0,064595725
India_FCD;M;IM632-097;64,686;6,066;11,458;8,792;58,999;8,433;12,61;30;3,473684211;5,368421053;India;India_FCD M;0,049088563;0,369918457;0,065494622
India_FCD;M;IM635-010;60,619;12,445;3,891;14,938;55,854;-3,338;9,615;32;4;4,863636364;India;India_FCD M;0,07396086;0,919049571;0,065414405
India_FCD;M;IM637-007;66,991;15,956;9,102;18,249;60,046;-0,112;5,231;35;4,2;5;India;India_FCD M;0,085165047;2,393532438;0,072910731
India_FCD;M;IM638-250-1;61,772;7,663;8,892;9,198;52,733;5,714;7,361;NA;3,625;4,5;India;India_FCD M;0,049941084;-0,246868814;0,077453404
India_FCD;M;IM639-263;50,862;4,27;3,642;2,35;53,878;9,374;19,954;42;2;5,238095238;India;India_FCD M;0,038765491;0,414430385;0,063728278
India_FCD;M;IM640-009;65,077;7,89;4,827;8,643;58,33;-1,735;3,457;29;3,176470588;4,117647059;India;India_FCD M;0,084360004;1,140354126;0,068719106
India_FCD;M;IM645-001;71,085;8,068;7,37;10,131;61,04;2,054;2,787;34;4,333333333;5,857142857;India;India_FCD M;0,052000788;0,401358963;0,068287895
India_FCD;M;IM646-023;67,922;18,22;9,398;18,479;67,206;5,147;25,039;32;2,736842105;5,368421053;India;India_FCD M;0,040524978;0,746158995;0,063717965
India_FCD;M;IM647-548;66,24;6,404;4,31;4,77;60,853;10,087;8,334;32;4,045454545;5,090909091;India;India_FCD M;0,043590751;0,440018048;0,072008747
India_FCD;M;IM648-337;60,591;16,057;8,098;14,597;65,689;4,136;11,027;29;3,529411765;5,117647059;India;India_FCD M;0,046157704;0,723846678;0,07570783
India_FCD;M;IM651-308;62,235;14,605;6,622;15,62;57,48;3,538;9,788;24;2,578947368;5,210526316;India;India_FCD M;0,052216376;0,695378779;0,065795593
India_FCD;M;IM652-191;58,086;6,299;5,718;6,849;52,663;5,585;6,653;39;3,1;4,75;India;India_FCD M;0,057774479;0,386342388;0,076156185
India_FCD;M;IM653-008;68,899;12,66;11,561;14,576;58,368;5,402;1,293;21;4,15;4,9;India;India_FCD M;0,066009412;-0,313615951;0,069228203
India_FCD;M;IM654-417;51,538;3,964;4,569;3,442;49,065;1,644;8,586;45;3,166666667;4,722222222;India;India_FCD M;0,097437382;2,349097809;0,070708547
India_FCD;M;IM655-234;63,61;32,02;-4,644;10,402;55,734;5,98;7,706;40;3,545454545;4,909090909;India;India_FCD M;0,057538614;0,84014916;0,070905379
India_FCD;M;IM656-273;65,551;7,916;2,532;7,181;54,176;2,854;12,108;40;3,166666667;5,055555556;India;India_FCD M;0,060759177;-0,200278175;0,060598378
India_FCD;M;IM657-308;44,855;21,239;8,851;23,251;55,081;0,78;8,399;24;2,611111111;4,944444444;India;India_FCD M;0,049756494;-0,143794001;0,075827803
India_FCD;M;IM658-284;70,47;8,284;4,168;8,406;66,994;-0,51;10,127;35;4,105263158;5,052631579;India;India_FCD M;0,081636949;0,036274978;0,074733171
India_FCD;M;IM659-359;68,659;15,365;8,146;17,801;55,311;2,108;13,573;35;3,466666667;5,266666667;India;India_FCD M;0,055592145;-0,057547749;0,08416881
India_FCD;M;IM661-254;69,652;10,861;-9,412;15,391;65,78;2,157;12,085;34;3,545454545;5,454545455;India;India_FCD M;0,046439718;0,550548498;0,067068014
India_FCD;M;IM662-171;70,578;13,962;10,417;13,048;69,472;5,723;9,397;21;3,222222222;5,111111111;India;India_FCD M;0,06669728;0,986080964;0,070491554
India_FCD;M;IM663-230;69,741;16,723;5,411;16,634;73,725;-0,667;1,891;30;3,666666667;5,2;India;India_FCD M;0,046739769;-0,626030446;0,067277116
India_FCD;M;IM664-651;66,741;4,498;3,428;4,511;64,528;4,019;12,477;35;3,142857143;4,428571429;India;India_FCD M;0,039681299;0,19167782;0,075391192
India_FCD;M;IM666-372;62,091;21,821;9,057;23,139;59,228;1,924;5,622;25;3,5;5,6875;India;India_FCD M;0,079130973;1,873971734;0,062981535
India_FCD;M;IM667-369;57,064;7,51;9,062;8,656;58,199;5,632;10,961;28;2,235294118;5,411764706;India;India_FCD M;0,061027907;-0,465021377;0,063581148
India_FCD;M;IM669-111;72,288;15,94;15,632;18,107;62,811;1,836;-0,778;28;3,736842105;4,842105263;India;India_FCD M;0,060423535;0,920390288;0,072607132
India_FCD;M;IM670-215;64,26;10,246;11,189;12,194;59,385;5,508;16,401;34;2,772727273;4,772727273;India;India_FCD M;0,049277656;-0,53875081;0,069875541
India_FCD;M;IM671-601;60,401;30,4;3,669;18,233;57,867;6,579;6,904;24;4,047619048;5,238095238;India;India_FCD M;0,036595331;-0,790890643;0,06996837
India_FCD;M;IM674-281;64,771;20,29;14,032;24,045;68,457;1,628;6,497;30;3,052631579;4,368421053;India;India_FCD M;0,049478214;-0,002995861;0,073452568
India_FCD;M;IM675-015;62,781;8,326;11,084;6,785;56,996;8,905;10,346;23;3,411764706;4,117647059;India;India_FCD M;0,047295537;-1,158809781;0,070662912
India_FCD;M;IM678-482;64,417;14,734;9,928;16,768;58,47;-0,837;5,873;30;3,75;5,333333333;India;India_FCD M;0,059773284;0,413077958;0,068614911
India_FCD;M;IM679-069;60,097;6,711;10,025;5,771;60,518;6,179;2,108;20;3,611111111;4,333333333;India;India_FCD M;0,064916869;0,536091849;0,063099834
India_FCD;M;IM680-369;72,116;13,351;12,07;13,038;68,212;6,945;5,881;21;3,125;5,0625;India;India_FCD M;0,082018882;0,372154202;0,064043444
India_FCD;M;IM681-253;69,681;10,832;3,531;11,205;70,55;0,605;7,952;21;3,954545455;5,227272727;India;India_FCD M;0,049943416;-0,065665934;0,073857474
India_FCD;M;IM682-019;67,944;6,685;1,599;5,203;65,667;0,89;11,051;22;3,722222222;5,166666667;India;India_FCD M;0,066252379;0,340856674;0,065812985
India_FCD;M;IM683-231;71,689;16,59;7,889;17,889;58,877;3,065;4,322;21;5,136363636;5,454545455;India;India_FCD M;0,037980846;0,33437498;0,067334588
India_FCD;M;IM684-008;56,388;5,01;4,148;5,462;64,721;4,055;6,794;32;2,95;4,4;India;India_FCD M;0,081565755;-0,118840784;0,082939219
India_FCD;M;IM685-004;58,105;12,816;9,315;12,786;54,09;6,413;3,617;28;3,421052632;5,157894737;India;India_FCD M;0,043533248;0,298195289;0,064561138
India_FCD;M;IM686-097;68,933;11,55;7,145;14,678;64,26;-0,985;5,832;32;4,55;5,7;India;India_FCD M;0,042329076;0,286460894;0,077444544
India_FCD;M;IM687-511;71,516;2,615;1,158;0,831;70,564;5,057;-0,161;23;4,35;5,05;India;India_FCD M;0,042299174;0,520891965;0,069730098
India_FCD;M;IM688-322;66,679;5,59;3,666;2,557;56,923;0,685;12,023;22;4,052631579;5,315789474;India;India_FCD M;0,051405614;-0,129725279;0,066254253
India_FCD;M;IM689-263;65,964;12,704;5,947;13,993;64,985;4,647;12,154;28;2,590909091;4,409090909;India;India_FCD M;0,059752553;0,607967531;0,064478881
India_FCD;M;IM690-282;65,881;20,876;11,853;23,282;65,24;4,064;6,528;29;4,380952381;5,047619048;India;India_FCD M;0,035518162;0,098858572;0,074031748
India_FCD;M;IM692-011;53,058;6,066;8,124;6,564;62,091;8,596;10,97;25;3,904761905;4,19047619;India;India_FCD M;0,058249668;-0,25989298;0,077128218
India_FCD;M;IM694-297;60,104;4,117;3,193;2,653;61,011;3,049;2,635;18;3,666666667;4,666666667;India;India_FCD M;0,05749869;-1,329870031;0,084232439
India_FCD;M;IM695-001;57,652;5,626;7,661;6,331;56,59;4,102;-0,762;18;3,263157895;3,789473684;India;India_FCD M;0,063159232;-2,083776812;0,070454078
India_FCD;M;IM696-001;64,523;12,613;12,276;12,568;64,986;6,993;4,4;18;3,913043478;5,304347826;India;India_FCD M;0,033557424;-0,197692912;0,062023425
India_FCD;M;IM697-015;66,67;4,574;5,168;6,223;60,253;4,045;3,567;18;3,8;4,6;India;India_FCD M;0,074283658;-1,652490952;0,070565229
India_FCD;M;IM698-011;72,606;12,907;7,401;14,297;67,184;3,218;7,352;18;3,842105263;4,789473684;India;India_FCD M;0,048893;-1,20358269;0,065787914
India_FCD;M;IM699-002;67,897;8,038;4,242;6,519;64,445;0,073;1,846;19;3,333333333;4,666666667;India;India_FCD M;0,052405779;-0,562658483;0,071393065
India_FCD;M;IM700-009;61,022;5,726;3,346;3,727;66,973;4,079;2,738;19;3,615384615;5;India;India_FCD M;0,049373977;0,033635048;0,070069583
India_FCD;M;IM701-312;52,852;3,35;0,485;0,621;62,877;-1,135;2,613;18;3,411764706;5,176470588;India;India_FCD M;0,073594317;-1,034990949;0,071315942
India_FCD;M;IM702-101;67,484;5,037;5,606;4,668;65,453;3,931;10,461;18;3,875;4,5625;India;India_FCD M;0,080103863;-2,221737802;0,074533216
India_FCD;M;IM703-182;60,79;10,348;7,923;9,093;59,132;5,115;5,037;19;3,95;4,9;India;India_FCD M;0,04504839;0,8882999;0,068262064
India_FCD;M;IM706-002;52,509;4,053;3,864;2,905;48,331;6,537;16,866;22;2,5625;5,3125;India;India_FCD M;0,051216818;-1,131518989;0,063498574
India_FCD;M;IM707-105;60,526;6,419;6,709;8,703;58,942;3,634;11,177;27;3,285714286;5,047619048;India;India_FCD M;0,060247186;-0,517175955;0,067568513
India_FCD;M;IM708-362;42,988;2,81;2,504;2,706;41,83;5,759;10,043;42;2,695652174;5,304347826;India;India_FCD M;0,086442267;0,570121586;0,072827908
India_FCD;M;IM709-103;64,359;8,794;9,438;8,688;64,611;1,566;4,823;26;3,136363636;5,136363636;India;India_FCD M;0,082960749;1,327983906;0,065096879
India_FCD;M;IM711-011;78,209;14,887;11,625;16,702;73,31;2,272;1,051;19;4,095238095;5,428571429;India;India_FCD M;0,055315401;-0,263807739;0,071259757
India_FCD;M;IM712-005;71,919;6,601;3,593;4,711;71,066;2,725;5,814;19;4,782608696;5,391304348;India;India_FCD M;0,048769609;-0,032419791;0,066281958
India_FCD;M;IM715-013;60,732;8,155;5,676;6,834;67,46;4,794;3,963;19;4,0625;4,75;India;India_FCD M;0,047861912;-0,732746099;0,072326425
India_FCD;M;IM716-316;61,963;12,208;10,29;13,206;64,615;4,032;4,621;18;4,090909091;4,772727273;India;India_FCD M;0,060757959;-0,962303291;0,064427513
India_FCD;M;IM717-110;72,041;8,751;8,569;9,762;64,97;3,627;-2,087;20;4,217391304;5,086956522;India;India_FCD M;0,04594334;-0,708621992;0,070536253
India_FCD;M;IM719-220;61,6;2,45;3,457;1,411;57,816;6,017;6,27;18;3,130434783;4,739130435;India;India_FCD M;0,071856742;-1,18756713;0,087350841
India_FCD;M;IM720-014;57,626;1,553;1,565;0,169;62,19;0,28;0,351;18;3,428571429;4,80952381;India;India_FCD M;0,071135611;-2,617229268;0,075083853
India_FCD;M;IM721-341;62,093;4,534;7,4;5,322;58,927;7,775;4,655;21;3,428571429;5;India;India_FCD M;0,058137637;-1,104771326;0,06440371
India_FCD;M;IM724-010;65,247;10,419;8,576;9,151;62,682;6,214;10,41;36;3,238095238;4,476190476;India;India_FCD M;0,039113929;0,209870962;0,067362155
India_FCD;M;IM725-142;61,124;4,822;5,381;3,849;60,351;5,294;3,095;20;4,043478261;5,173913043;India;India_FCD M;0,045665964;-0,632225031;0,072322849
India_FCD;M;IM726-248;65,608;10,1;9,837;12,346;60,48;5,528;8,904;25;3,235294118;5,470588235;India;India_FCD M;0,067454241;2,135922188;0,074761057
India_FCD;M;IM727-195;64,745;7,816;8,127;10,445;58,342;4,948;6,232;25;3,611111111;5,222222222;India;India_FCD M;0,060628099;0,5943355;0,067780771
India_FCD;M;IM728-041;73,379;9,383;11,603;11,268;61,207;6,829;0,902;20;3,333333333;4,944444444;India;India_FCD M;0,045114202;-0,51119474;0,06710277
India_FCD;M;IM731-223;68,078;9,318;9,311;9,861;66,372;5,844;5,168;24;3,3;4,65;India;India_FCD M;0,042726207;-0,975009688;0,071411106
India_FCD;M;IM736-361;68,356;10,376;13,354;13,789;63,919;5,658;2,002;30;4,578947368;5,526315789;India;India_FCD M;0,069214031;-2,235375023;0,070338608
India_FCD;M;IM738-191;58,971;4,299;6,759;5,325;52,089;10,675;19,23;49;3,045454545;5,045454545;India;India_FCD M;0,055425469;0,036270313;0,072561106
India_FCD;M;IM739-012;65,438;6,368;10,36;8,355;57,831;4,235;1,989;27;3,833333333;5;India;India_FCD M;0,064798129;-1,989318076;0,069687504
India_FCD;M;IM740-273;71,14;5,014;6,504;6,006;57,005;9,362;7,373;23;3,904761905;5;India;India_FCD M;0,064369223;-1,992821518;0,072167862
India_FCD;M;IM743-006;70,239;7,547;5,177;8,679;59,239;0,9;7,066;28;3,75;4,8;India;India_FCD M;0,067524896;-2,61959555;0,066666786
Iran;F;IR_004;66,422;15,205;10,574;11,844;56,74;3,91;1,009;20;2,47826087;3,9393939;Iran;Iran F;0,070738645;-1,577852615;0,069551282
Iran;F;IR_008;71,086;7,704;5,068;4,187;64,096;1,809;0,918;19;2,02173913;3,4242424;Iran;Iran F;0,03820873;0,108949493;0,065157836
Iran;F;IR_009;66,5;9,427;5,466;5,207;59,425;4,554;3,201;20;1,739130435;2,8787879;Iran;Iran F;0,068625968;-1,628538475;0,068264608
Iran;F;IR_013;68,871;13,436;10,278;10,488;60,948;4,21;3,736;22;2,239130435;4,1212121;Iran;Iran F;0,046138429;-0,711014923;0,072969843
Iran;F;IR_014;65,332;14,593;9,779;10,835;54,542;0,435;4,632;21;1,891304348;3,3939394;Iran;Iran F;0,048752303;-0,778859988;0,071047883
Iran;F;IR_015;64,004;9,944;5,071;5,268;62,136;0,803;4,06;19;1,739130435;3,5454545;Iran;Iran F;0,05119018;0,234088257;0,066322944
Iran;F;IR_017;60,558;10,768;8,015;9,302;52,737;2,28;8,728;19;2;3,4545455;Iran;Iran F;0,068133845;1,678702144;0,071713508
Iran;F;IR_019;64,725;17,124;10,708;10,845;59,206;3,876;0,476;19;2,782608696;4,4545455;Iran;Iran F;0,0459798;0,737070784;0,086625292
Iran;F;IR_022;68,138;14,715;10,236;10,18;62,702;3,584;3,825;20;2,326086957;3,7272727;Iran;Iran F;0,060694009;1,815361464;0,088200958
Iran;F;IR_023;67,561;15,823;9,188;9,711;63,435;1,25;1,334;20;2,847826087;4,6969697;Iran;Iran F;0,045294752;0,316804004;0,069687645
Iran;F;IR_024;60,945;7,047;3,461;3,363;55,471;1,973;1,277;20;2,02173913;3,6666667;Iran;Iran F;0,048689276;-0,189411835;0,067035964
Iran;F;IR_025;59,823;9,228;6,029;5,285;58,338;2,522;3,97;20;1,913043478;3,4242424;Iran;Iran F;0,046367268;-0,110431944;0,069097782
Iran;F;IR_026;62,559;14,347;9,066;9,151;60;-0,049;1,523;20;1,804347826;3,4242424;Iran;Iran F;0,04907548;1,110330501;0,065103641
Iran;F;IR_027;64,318;13,852;9,195;9,218;56,355;2,533;1,126;20;2,413043478;3,8787879;Iran;Iran F;0,024636645;0,306219748;0,076835677
Iran;F;IR_030;69,962;14,712;10,556;11,068;61,672;2,739;-0,449;22;2,760869565;4,3636364;Iran;Iran F;0,044932633;-0,612511357;0,068859209
Iran;F;IR_031;67,572;17,766;12,689;10,752;65,28;2,331;1,12;21;1,5;2,8484848;Iran;Iran F;0,063190692;-1,805886802;0,068089299
Iran;F;IR_032;64,432;17,428;11,791;12,608;62,725;3,103;7,525;19;2,195652174;4;Iran;Iran F;0,069872402;1,991769128;0,066110527
Iran;F;IR_035;66,26;16,308;11,955;11,342;59,68;4,634;5,968;20;1,217391304;2,6060606;Iran;Iran F;0,0649123;-0,670957637;0,074735428
Iran;F;IR_036;65,399;5,866;1,023;1,859;51,848;2,158;0,528;21;1,934782609;3,4545455;Iran;Iran F;0,052507265;-0,782024896;0,065992727
Iran;F;IR_037;72,133;15,248;11,689;9,89;66,767;1,684;1,51;20;1,956521739;3,5757576;Iran;Iran F;0,053518314;0,369113135;0,082525966
Iran;F;IR_047;66,139;11,258;6,776;6,455;63,271;2,344;4,491;21;2,326086957;3,6363636;Iran;Iran F;0,063456151;1,617037877;0,074012533
Iran;F;IR_049;58,488;11,986;9,23;9,436;59,635;2,171;4,875;21;1,173913043;2,5151515;Iran;Iran F;0,033834555;0,154893541;0,085781176
Iran;F;IR_050;65,264;14,435;10,912;9,352;60,519;2,241;5,144;21;1,630434783;2,7575758;Iran;Iran F;0,038836636;0,288390486;0,071425412
Iran;F;IR_051;60,555;12,478;8,727;7,985;65,962;0,027;0,784;21;1,97826087;3,7878788;Iran;Iran F;0,062681584;1,162595648;0,064045471
Iran;F;IR_052;68,651;20,188;15,644;14,14;68,891;1,457;1,056;23;2,369565217;3,7878788;Iran;Iran F;0,034095044;0,265820037;0,067886286
Iran;F;IR_054;60,898;10,501;6,894;6,112;64,928;1,069;3,297;24;2,282608696;4,030303;Iran;Iran F;0,061899116;-1,705253213;0,064017546
Iran;F;IR_055;74,348;8,901;2,941;3,435;68,689;0,509;5,106;22;1,869565217;3,3636364;Iran;Iran F;0,037865371;0,716646521;0,066224636
Iran;F;IR_057;68,756;10,182;5,481;5,778;68,006;-0,058;2,55;21;2;3,6363636;Iran;Iran F;0,023009261;0,389419545;0,06133271
Iran;F;IR_061;59,316;8,774;5,239;4,871;56,592;3,509;3,953;22;2,195652174;3,3636364;Iran;Iran F;0,058874561;-0,74070691;0,071426075
Iran;F;IR_062;60,2;8,212;6,103;5,773;50,407;4,043;6,669;22;2,434782609;3,7575758;Iran;Iran F;0,035187951;-0,166859377;0,074674164
Iran;F;IR_063;64,866;9,164;5,151;4,035;60,665;2,626;5,774;21;1,260869565;2,2121212;Iran;Iran F;0,054561136;0,305602983;0,065240799
Iran;F;IR_064;66,988;22,045;9,166;12,322;64,105;0,246;1,844;20;1,695652174;3,3333333;Iran;Iran F;0,060206467;-2,014885026;0,074689879
Iran;F;IR_065;65,827;12,214;7,019;5,888;62,188;1,14;3,735;21;2,282608696;3,6363636;Iran;Iran F;0,0491162;0,819333308;0,063551624
Iran;F;IR_067;63,903;11,157;7,305;6,174;63,024;1,882;2,305;20;1,543478261;2,969697;Iran;Iran F;0,045529234;-1,711384125;0,083188594
Iran;F;IR_068;63,56;12,52;10,54;11,333;54,671;2,032;5,219;21;1,760869565;3,1212121;Iran;Iran F;0,033101663;-0,191858602;0,066059624
Iran;F;IR_070;70,637;40,554;-2,302;4,186;68,529;3,529;2,572;21;1,543478261;2,8181818;Iran;Iran F;0,043340223;0,323193175;0,07194371
Iran;F;IR_071;67,931;13,513;10,143;10,2;55,125;2,511;5,533;20;2,760869565;4,3333333;Iran;Iran F;0,041490947;-0,373965675;0,075263872
Iran;F;IR_072;61,108;9,173;8,051;6,87;61,664;0,827;0,793;20;2,217391304;3,7272727;Iran;Iran F;0,037013613;0,210811431;0,075753304
Iran;F;IR_073;66,765;18,316;8,552;13,361;62,493;-0,677;-1,613;20;1,891304348;3,6969697;Iran;Iran F;0,046497934;-0,670667377;0,061826548
Iran;F;IR_075;65,731;16,391;9,974;11,889;54,017;3,7;1,952;20;1,608695652;3,1515152;Iran;Iran F;0,051429091;0,909644977;0,084016874
Iran;F;IR_080;67,772;16,46;12,155;12,587;62,183;2,574;8,551;20;1,608695652;2,8484848;Iran;Iran F;0,062224107;-1,211977232;0,07423327
Iran;F;IR_082;72,177;15,387;11,946;12,239;63,717;1,42;3,238;22;3,086956522;4,5151515;Iran;Iran F;0,063568391;1,666061859;0,076563808
Iran;F;IR_084;65,343;16,358;9,359;8,502;59,679;1,795;1,093;21;1,891304348;3,5151515;Iran;Iran F;0,028208964;0,567089757;0,071266656
Iran;M;IR_001;57,041;9,447;7,374;5,603;57,525;1,483;-0,582;20;1,804878;4,064516;Iran;Iran M;0,051260223;0,346983772;0,07098726
Iran;M;IR_003;57,064;7,355;4,218;3,958;57,028;3,663;3,852;19;2,463415;4,064516;Iran;Iran M;0,052600462;-0,450581565;0,085278603
Iran;M;IR_005;53,288;9,094;7,256;5,883;52,156;6,298;2,548;19;1,268293;4,516129;Iran;Iran M;0,057578566;-1,039495246;0,078547795
Iran;M;IR_006;61,924;16,64;8,985;10,088;62,794;5,825;4,893;19;1,634146;3,677419;Iran;Iran M;0,095031584;0,928589328;0,090057
Iran;M;IR_007;63,595;11,016;9,143;8,841;53,613;8,407;10,851;19;2,268293;4,032258;Iran;Iran M;0,071359474;0,949645958;0,08695393
Iran;M;IR_010;57,928;14,068;10,683;12,674;52,625;5,023;5,568;19;2,243902;4,032258;Iran;Iran M;0,040976358;-0,113835298;0,114481011
Iran;M;IR_011;64,172;7,12;2,071;2,54;61,384;2,974;1,86;19;2,365854;4;Iran;Iran M;0,048238409;-0,546226349;0,074891112
Iran;M;IR_012;61,515;15,768;10,821;11,703;55,824;8,232;5,725;19;2,219512;4,903226;Iran;Iran M;0,036739839;-0,435800593;0,149467709
Iran;M;IR_016;57,682;10,828;7,664;7,299;56,12;1,787;2,321;22;2,634146;4,322581;Iran;Iran M;0,048996788;0,701907635;0,071254225
Iran;M;IR_018;61,381;12,034;8,782;10,102;59,845;3,963;3,535;19;1,560976;4,032258;Iran;Iran M;0,046915006;-0,461558543;0,069704224
Iran;M;IR_020;56,932;12,921;7,486;7,614;58,164;5,029;4,365;25;1,926829;4,741935;Iran;Iran M;0,047577801;0,555320062;0,07069611
Iran;M;IR_021;60,098;9,698;5,541;3,282;56,25;5,573;5,03;22;1,414634;4,774194;Iran;Iran M;0,061992247;0,498253687;0,067012102
Iran;M;IR_028;62,721;8,509;4,561;3,909;61,684;3,846;0,164;19;2,658537;4,064516;Iran;Iran M;0,063870037;-1,604230162;0,069678941
Iran;M;IR_029;67,786;9,696;4,138;5,325;60,246;0,152;3,564;19;1,804878;3,322581;Iran;Iran M;0,061287782;-1,465880028;0,068795617
Iran;M;IR_033;58,242;9,532;5,532;5,054;55,832;0,662;3,682;20;2,512195;4,580645;Iran;Iran M;0,053160861;-0,884101758;0,062729744
Iran;M;IR_034;56,67;14,958;11,933;12,647;61,836;6,021;7,066;20;1,731707;3,645161;Iran;Iran M;0,073281245;1,278448751;0,068014846
Iran;M;IR_038;61,843;10,913;6,284;8,368;51,242;6,474;4,284;20;1,365854;3,387097;Iran;Iran M;0,056101663;-0,017438282;0,071033081
Iran;M;IR_039;63,439;7,298;4,665;5,607;57,829;2,243;3,632;19;1,585366;3,064516;Iran;Iran M;0,055924256;-1,145058318;0,077495413
Iran;M;IR_040;42,597;8,331;5,203;6,184;46,043;3,079;3,495;22;2,463415;5,096774;Iran;Iran M;0,042753906;0,094279854;0,064968949
Iran;M;IR_041;57,105;13,282;9,743;10,891;55,128;7,126;4,106;19;1,634146;3,870968;Iran;Iran M;0,055864031;-1,267408206;0,062241003
Iran;M;IR_042;58,256;16,51;11,971;14,364;56,425;3,354;1,278;19;1,707317;4;Iran;Iran M;0,062009958;-0,435759693;0,066574849
Iran;M;IR_043;63,957;10,475;6,146;6,39;62,745;2,533;4,177;19;1,390244;3,516129;Iran;Iran M;0,076196406;-2,057448226;0,083182773
Iran;M;IR_044;51,945;14,416;6,991;12,252;48,128;3,589;4,793;20;1,390244;4,806452;Iran;Iran M;0,089148704;1,463778855;0,071730502
Iran;M;IR_045;61,217;15,625;11,557;10,834;62,279;2,433;17,997;22;1,95122;4;Iran;Iran M;0,043528145;-0,705783696;0,064989221
Iran;M;IR_053;58,749;9,262;6,315;6,012;57,334;2,901;3,758;21;2,804878;3,935484;Iran;Iran M;0,055533891;0,514077904;0,091550153
Iran;M;IR_058;69,142;15,461;10,172;10,647;63,241;0,994;2,94;21;1,560976;3,774194;Iran;Iran M;0,07497532;1,212054198;0,065190952
Iran;M;IR_059;59,888;15,504;12,183;11,988;59,832;4,252;8,602;23;2,414634;5,032258;Iran;Iran M;0,054915324;1,239485023;0,066839408
Iran;M;IR_069;49,25;10,902;7,759;6,798;57,201;6,53;8,019;24;1,365854;5,290323;Iran;Iran M;0,077373409;0,587741323;0,064684963
Iran;M;IR_076;49,259;17,365;8,981;11,065;53,526;4,07;4,895;22;2;5,322581;Iran;Iran M;0,060187201;0,81057999;0,075817895
Iran;M;IR_077;55,462;6,311;1,571;2,239;60,302;1,213;1,003;19;1,536585;4,322581;Iran;Iran M;0,047872559;-0,758299132;0,071893737
Iran;M;IR_078;56,261;12,329;8,575;9,572;56,196;8,138;9,054;21;1,536585;4,709677;Iran;Iran M;0,066009172;1,053848949;0,065677044
Iran;M;IR_079;58,202;15,12;9,417;10,261;57,111;3,078;6,346;21;2,243902;5,225806;Iran;Iran M;0,068537528;-1,029140535;0,08322318
Iran;M;IR_081;56,894;8,754;5,589;5,321;55,048;1,802;1,393;21;2,585366;5,129032;Iran;Iran M;0,034976485;-0,745556689;0,065757879
Iran;M;IR_083;55,795;7,934;4,508;5,009;54,4;2,779;4,901;22;2,682927;4,709677;Iran;Iran M;0,045429144;0,754336782;0,064439042
Iran;M;IR_085;50,922;6,395;2,973;4,107;46,465;3,064;7,015;21;1,292683;4,290323;Iran;Iran M;0,061465814;1,167814621;0,062212429
Iran;M;IR_086;57,502;8,178;5,211;5,296;58,675;2,262;5,654;22;1,707317;4,354839;Iran;Iran M;0,048244941;0,433380621;0,084269797
Iran;M;IR_087;54,532;10,327;8,182;7,391;60,198;1,691;5,823;22;1,487805;4,516129;Iran;Iran M;0,053542742;0,162588461;0,063974126
Iran;M;IR_088;52,574;12,481;9,448;9,112;58,182;2,772;6,237;22;2,512195;4,419355;Iran;Iran M;0,041269793;0,037076648;0,077335331
Iran;M;IR_090;44,169;10,634;9,616;9,047;48,295;3,963;6,623;20;1,829268;5,193548;Iran;Iran M;0,06849069;1,629161016;0,06265786
Iran;M;IR_091;53,354;16,485;9,091;12,002;53,864;1,76;5,88;21;2,04878;5,354839;Iran;Iran M;0,047702789;0,469297439;0,071799487
Iran;M;IR_092;63,862;17,118;12,472;11,105;63,429;3,967;7,684;24;1,609756;3,645161;Iran;Iran M;0,100895562;-1,245863863;0,062642968
Iran;M;IR_093;56,384;15,275;11,021;11,117;59,398;5,24;8,029;20;1,756098;4,483871;Iran;Iran M;0,034733068;-0,062187175;0,073304221
Iran;M;IR_094;57,517;14,617;10,4;10,862;51,498;8,687;5,87;22;1,317073;4,354839;Iran;Iran M;0,107115039;0,996464496;0,071322042
Iran;M;IR_095;44,469;6,627;4,621;5,836;40,374;3,681;6,356;20;2,097561;4,193548;Iran;Iran M;0,082611261;-1,823363815;0,07009006
Turkey;F;22;83,638;25,919;18,134;14,048;78,395;1,362;2,264;20;1,885246;3,271186;Tur;Turkey F;0,049809579;0,566925025;0,064866177
Turkey;F;23;77,3;19,011;13,98;8,604;72,014;3,706;0,857;20;1,634921;2,790323;Tur;Turkey F;0,068310536;-1,323666951;0,071107203
Turkey;F;29;79,737;22,562;17,211;17,211;72,105;4,013;0,21;20;2;3,333333;Tur;Turkey F;0,063185679;-1,464559846;0,065188299
Turkey;F;33;76,689;28,964;20,867;20,592;72,299;6,671;4,279;21;4,107143;4,678571;Tur;Turkey F;0,035656949;-0,235902587;0,064084764
